Filename,Date,Time,Species,Length (s),Sample Rate (Hz),Max Amp.
202288-16-29_Palomena_prasina_000004_s20_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010928959
202288-16-29_Palomena_prasina_000004_s21_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010133025
202288-16-29_Palomena_prasina_000004_s22_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008415233
202288-16-29_Palomena_prasina_000004_s23_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0063262135
202288-16-29_Palomena_prasina_000004_s24_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0059141456
202288-16-29_Palomena_prasina_000004_s25_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0068756803
202288-16-29_Palomena_prasina_000004_s26_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.012658247
202288-16-29_Palomena_prasina_000004_s27_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010116882
202288-16-29_Palomena_prasina_000004_s28_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.012638898
202288-16-29_Palomena_prasina_000004_s29_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.015080958
202288-16-29_Palomena_prasina_000004_s30_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008821532
202288-16-29_Palomena_prasina_000004_s31_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0066950903
202288-16-29_Palomena_prasina_000004_s32_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008551857
202288-16-29_Palomena_prasina_000004_s33_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0069413153
202288-16-29_Palomena_prasina_000004_s34_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0075809467
202288-16-29_Palomena_prasina_000004_s35_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009548293
202288-16-29_Palomena_prasina_000004_s36_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.060786333
202288-16-29_Palomena_prasina_000004_s37_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.013404684
202288-16-29_Palomena_prasina_000004_s38_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0066864532
202288-16-29_Palomena_prasina_000004_s39_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007403478
202288-16-29_Palomena_prasina_000004_s40_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0062393695
202288-16-29_Palomena_prasina_000004_s41_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.041852802
202288-16-29_Palomena_prasina_000004_s42_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.019461304
202288-16-29_Palomena_prasina_000004_s43_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009793687
202288-16-29_Palomena_prasina_000004_s44_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.028627818
202288-16-29_Palomena_prasina_000004_s45_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008259299
202288-16-29_Palomena_prasina_000004_s46_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.017671969
202288-16-29_Palomena_prasina_000004_s47_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.012750219
202288-16-29_Palomena_prasina_000004_s48_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0086894715
202288-16-29_Palomena_prasina_000004_s49_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008008911
202288-16-29_Palomena_prasina_000004_s50_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.011620744
202288-16-29_Palomena_prasina_000004_s51_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.039620306
202288-16-29_Palomena_prasina_000004_s52_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.013322446
202288-16-29_Palomena_prasina_000004_s53_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0095488615
202288-16-29_Palomena_prasina_000004_s54_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008332698
202288-16-29_Palomena_prasina_000004_s55_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.01528629
202288-16-29_Palomena_prasina_000004_s56_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007845365
202288-16-29_Palomena_prasina_000004_s57_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.039805442
202288-16-29_Palomena_prasina_000004_s58_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007923642
202288-16-29_Palomena_prasina_000004_s59_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.01708224
202288-16-29_Palomena_prasina_000004_s60_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007927189
202288-16-29_Palomena_prasina_000004_s61_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010087441
202288-16-29_Palomena_prasina_000004_s62_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009562256
202288-16-29_Palomena_prasina_000004_s63_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009007893
202288-16-29_Palomena_prasina_000004_s64_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0106307445
202288-16-29_Palomena_prasina_000004_s65_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007907852
202288-16-29_Palomena_prasina_000004_s66_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.012347058
202288-16-29_Palomena_prasina_000004_s67_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.01120859
202288-16-29_Palomena_prasina_000004_s68_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0074038575
202288-16-29_Palomena_prasina_000004_s69_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009433651
202288-16-29_Palomena_prasina_000004_s70_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.01260016
202288-16-29_Palomena_prasina_000004_s71_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0076613394
202288-16-29_Palomena_prasina_000004_s72_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0076055354
202288-16-29_Palomena_prasina_000004_s73_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007718585
202288-16-29_Palomena_prasina_000004_s74_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006776712
202288-16-29_Palomena_prasina_000004_s75_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00759414
202288-16-29_Palomena_prasina_000004_s76_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00739125
202288-16-29_Palomena_prasina_000004_s77_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.005266967
202288-16-29_Palomena_prasina_000004_s78_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008404374
202288-16-29_Palomena_prasina_000004_s79_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006869603
202288-16-29_Palomena_prasina_000004_s80_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010760975
202288-16-29_Palomena_prasina_000004_s81_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.024986453
202288-16-29_Palomena_prasina_000004_s82_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009082834
202288-16-29_Palomena_prasina_000004_s83_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008907819
202288-16-29_Palomena_prasina_000004_s84_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0081584
202288-16-29_Palomena_prasina_000005_s1_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006532585
202288-16-29_Palomena_prasina_000005_s2_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.16385232
202288-16-29_Palomena_prasina_000005_s3_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006996178
202288-16-29_Palomena_prasina_000005_s4_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007411203
202288-16-29_Palomena_prasina_000005_s5_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.07481127
202288-16-29_Palomena_prasina_000005_s6_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.03829486
202288-16-29_Palomena_prasina_000005_s7_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007250212
202288-16-29_Palomena_prasina_000005_s8_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00728582
202288-16-29_Palomena_prasina_000005_s9_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010475495
202288-16-29_Palomena_prasina_000005_s10_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007347048
202288-16-29_Palomena_prasina_000005_s11_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.012001219
202288-16-29_Palomena_prasina_000005_s12_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.04291531
202288-16-29_Palomena_prasina_000005_s13_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0743919
202288-16-29_Palomena_prasina_000005_s14_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0067004245
202288-16-29_Palomena_prasina_000005_s15_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.15867956
202288-16-29_Palomena_prasina_000005_s16_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00875376
202288-16-29_Palomena_prasina_000005_s17_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009208737
202288-16-29_Palomena_prasina_000006_s1_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0075510317
202288-16-29_Palomena_prasina_000006_s2_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0075025065
202288-16-29_Palomena_prasina_000006_s3_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010745375
202288-16-29_Palomena_prasina_000006_s4_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006681737
202288-16-29_Palomena_prasina_000006_s5_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009659443
202288-16-29_Palomena_prasina_000006_s6_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009782897
202288-16-29_Palomena_prasina_000006_s7_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0075407377
202288-16-29_Palomena_prasina_000006_s8_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0074015646
202288-16-29_Palomena_prasina_000006_s9_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0072171343
202288-16-29_Palomena_prasina_000006_s10_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00748009
202288-16-29_Palomena_prasina_000006_s11_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009207547
202288-16-29_Palomena_prasina_000006_s12_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009307739
202288-16-29_Palomena_prasina_000006_s13_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.013670326
202288-16-29_Palomena_prasina_000006_s14_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008865676
202288-16-29_Palomena_prasina_000006_s15_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.012339321
202288-16-29_Palomena_prasina_000006_s16_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0082032215
202288-16-29_Palomena_prasina_000006_s17_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0072715203
202288-16-29_Palomena_prasina_000006_s18_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0129387295
202288-16-29_Palomena_prasina_000006_s19_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008643525
202288-16-29_Palomena_prasina_000006_s20_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010845441
202288-16-29_Palomena_prasina_000006_s21_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0070460816
202288-16-29_Palomena_prasina_000006_s22_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006819212
202288-16-29_Palomena_prasina_000006_s23_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007199468
202288-16-29_Palomena_prasina_000006_s24_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.01074354
202288-16-29_Palomena_prasina_000006_s25_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009474479
202288-16-29_Palomena_prasina_000006_s26_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0072630215
202288-16-29_Palomena_prasina_000006_s27_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008714873
202288-16-29_Palomena_prasina_000006_s28_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008398158
202288-16-29_Palomena_prasina_000006_s29_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0071074697
202288-16-29_Palomena_prasina_000006_s30_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0071358993
202288-16-29_Palomena_prasina_000006_s31_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.017237997
202288-16-29_Palomena_prasina_000006_s32_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0137881655
202288-16-29_Palomena_prasina_000006_s33_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.018660089
202288-16-29_Palomena_prasina_000006_s34_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0069976905
202288-16-29_Palomena_prasina_000006_s35_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006033478
202288-16-29_Palomena_prasina_000007_s1_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007152418
202288-16-29_Palomena_prasina_000007_s2_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007360418
202288-16-29_Palomena_prasina_000007_s3_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00676796
202288-16-29_Palomena_prasina_000007_s4_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006978851
202288-16-29_Palomena_prasina_000007_s5_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.011838785
202288-16-29_Palomena_prasina_000007_s6_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007563893
202288-16-29_Palomena_prasina_000007_s7_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0077710757
202288-16-29_Palomena_prasina_000007_s8_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009999102
202288-16-29_Palomena_prasina_000007_s9_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.01797009
202288-16-29_Palomena_prasina_000007_s10_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0069583897
202288-16-29_Palomena_prasina_000007_s11_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0074994615
202288-16-29_Palomena_prasina_000007_s12_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006592927
202288-16-29_Palomena_prasina_000008_s1_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0076070772
202288-16-29_Palomena_prasina_000008_s2_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010051786
202288-16-29_Palomena_prasina_000008_s3_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0071782726
202288-16-29_Palomena_prasina_000008_s4_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.015814455
202288-16-29_Palomena_prasina_000008_s5_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006849575
202288-16-29_Palomena_prasina_000008_s6_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00801795
202288-16-29_Palomena_prasina_000008_s7_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00850964
202288-16-29_Palomena_prasina_000008_s8_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009893285
202288-16-29_Palomena_prasina_000008_s9_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007159856
202288-16-29_Palomena_prasina_000008_s10_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0059112962
202288-16-29_Palomena_prasina_000008_s11_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007934777
202288-16-29_Palomena_prasina_000008_s12_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0075221797
202288-16-29_Palomena_prasina_000008_s13_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0064821257
202288-16-29_Palomena_prasina_000008_s14_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009427416
202288-16-29_Palomena_prasina_000009_s1_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.017214341
202288-16-29_Palomena_prasina_000009_s2_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010872612
202288-16-29_Palomena_prasina_000009_s3_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008353217
202288-16-29_Palomena_prasina_000009_s4_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0068916683
202288-16-29_Palomena_prasina_000009_s5_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00826918
202288-16-29_Palomena_prasina_000009_s6_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0065309554
202288-16-29_Palomena_prasina_000009_s7_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0077070976
202288-16-29_Palomena_prasina_000009_s8_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00755347
202288-16-29_Palomena_prasina_000009_s9_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00879278
202288-16-29_Palomena_prasina_000009_s10_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0074956208
202288-16-29_Palomena_prasina_000009_s11_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008651465
202288-16-29_Palomena_prasina_000009_s12_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009901257
202288-16-29_Palomena_prasina_000009_s13_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0063600056
202288-16-29_Palomena_prasina_000009_s14_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009670435
202288-16-29_Palomena_prasina_000009_s15_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.005610706
202288-16-29_Palomena_prasina_000009_s16_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0073198457
202288-16-29_Palomena_prasina_000009_s17_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0070051164
202288-16-29_Palomena_prasina_000009_s18_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.011560457
202288-16-29_Palomena_prasina_000009_s19_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0059720553
202288-16-29_Palomena_prasina_000009_s20_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009860189
202288-16-29_Palomena_prasina_000010_s1_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009081144
202288-16-29_Palomena_prasina_000010_s2_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0071492214
202288-16-29_Palomena_prasina_000010_s3_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006616077
202288-16-29_Palomena_prasina_000010_s4_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0073566777
202288-16-29_Palomena_prasina_000010_s5_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007864873
202288-16-29_Palomena_prasina_000010_s6_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0069336016
202288-16-29_Palomena_prasina_000010_s7_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007970733
202288-16-29_Palomena_prasina_000010_s8_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.015105676
202288-16-29_Palomena_prasina_000010_s9_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008552988
202288-16-29_Palomena_prasina_000010_s10_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006091304
202288-16-29_Palomena_prasina_000010_s11_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.00872304
202288-16-29_Palomena_prasina_000010_s12_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.04758474
202288-16-29_Palomena_prasina_000010_s13_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.08231786
202288-16-29_Palomena_prasina_000010_s14_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.06551813
202288-16-29_Palomena_prasina_000010_s15_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.10356664
202288-16-29_Palomena_prasina_000010_s16_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0070210127
202288-16-29_Palomena_prasina_000010_s17_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0056641707
202288-16-29_Palomena_prasina_000010_s18_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0071128877
202288-16-29_Palomena_prasina_000010_s19_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.018552778
202288-16-29_Palomena_prasina_000011_s1_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0059011094
202288-16-29_Palomena_prasina_000011_s2_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0058814315
202288-16-29_Palomena_prasina_000011_s3_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0046596522
202288-16-29_Palomena_prasina_000011_s4_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0082642315
202288-16-29_Palomena_prasina_000011_s5_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006348855
202288-16-29_Palomena_prasina_000011_s6_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.01051038
202288-16-29_Palomena_prasina_000011_s7_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.01301591
202288-16-29_Palomena_prasina_000011_s8_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.012998976
202288-16-29_Palomena_prasina_000011_s9_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0071206638
202288-16-29_Palomena_prasina_000011_s10_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008169647
202288-16-29_Palomena_prasina_000011_s11_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0059863697
202288-16-29_Palomena_prasina_000011_s12_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006419121
202288-16-29_Palomena_prasina_000011_s13_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.005682813
202288-16-29_Palomena_prasina_000011_s14_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0066104094
202288-16-29_Palomena_prasina_000011_s15_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0063258354
202288-16-29_Palomena_prasina_000011_s16_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010699262
202288-16-29_Palomena_prasina_000011_s17_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007940622
202288-16-29_Palomena_prasina_000011_s18_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0062779672
202288-16-29_Palomena_prasina_000011_s19_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.023970515
202288-16-29_Palomena_prasina_000011_s20_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0054229163
202288-16-29_Palomena_prasina_000011_s21_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009085849
202288-16-29_Palomena_prasina_000011_s22_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008937667
202288-16-29_Palomena_prasina_000011_s23_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.028879317
202288-16-29_Palomena_prasina_000011_s24_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.005534689
202288-16-29_Palomena_prasina_000011_s25_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.013178911
202288-16-29_Palomena_prasina_000011_s26_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.01582054
202288-16-29_Palomena_prasina_000011_s27_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008741411
202288-16-29_Palomena_prasina_000011_s28_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.010049088
202288-16-29_Palomena_prasina_000011_s29_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.005341228
202288-16-29_Palomena_prasina_000011_s30_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.012274394
202288-16-29_Palomena_prasina_000011_s31_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.005940828
202288-16-29_Palomena_prasina_000011_s32_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0054580183
202288-16-29_Palomena_prasina_000011_s33_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0060134726
202288-16-29_Palomena_prasina_000011_s34_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.012942297
202288-16-29_Palomena_prasina_000011_s35_ch0.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.005595365
202288-16-29_Palomena_prasina_000012_s1_ch2.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.011042796
202288-16-29_Palomena_prasina_000012_s2_ch2.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.008364451
202288-16-29_Palomena_prasina_000012_s3_ch2.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.009143002
202288-16-29_Palomena_prasina_000012_s4_ch2.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0067657586
202288-16-29_Palomena_prasina_000012_s5_ch2.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007179452
202288-16-29_Palomena_prasina_000012_s6_ch2.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0071911924
202288-16-29_Palomena_prasina_000012_s7_ch2.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.007683341
202288-16-29_Palomena_prasina_000012_s8_ch2.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.005995804
202288-16-29_Palomena_prasina_000012_s9_ch2.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.0077698017
202288-16-29_Palomena_prasina_000012_s10_ch2.wav,2022/08/08,16:29,Palomena prasina,2.5,16000,0.006876447
